3D Point and Length Measurements

Generated: Tuesday, February 12, 2019 13:05:27

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	MAD	Incoming
TiOL4W_L461.avi	  59976	  16.6766	3	   1.3486	73.991	2.316	0.398	2016.173	6.175	18.139	0.967	171.577	-132.652	-2004.474	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  60003	  16.6841	3	   1.3561	56.935	2.336	0.608	1632.934	13.220	32.607	0.269	-196.386	-317.618	-1589.662	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  60155	  16.7264	3	   1.3983	105.525	10.388	3.941	4042.576	27.297	0.468	10.092	-1853.947	-4.542	-3592.392	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TiOL4W_L461.avi	  60230	  16.7473	3	   1.4192		11.810	1.757	4976.897	22.307			-1875.750	-199.086	-4605.587	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  60242	  16.7506	3	   1.4225		16.011	6.962	5868.147	19.301			1930.382	-158.675	-5539.278	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  60452	  16.8090	3	   1.4809		11.221	2.858	5209.247	2.184			-87.668	206.445	-5204.416	TiOL4W	Ellen											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiOL4W_L461.avi	  60732	  16.8868	3	   1.5588		10.394	1.982	4666.934	28.459			-2213.610	236.384	-4101.747	TiOL4W	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiOL4W_L461.avi	  60843	  16.9177	3	   1.5896		17.742	5.355	6112.046	24.020			-2471.279	318.055	-5581.105	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  60843	  16.9177	3	   1.5896		17.713	1.383	6106.366	23.209			-2387.569	331.079	-5610.491	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  60843	  16.9177	3	   1.5896		18.563	0.427	6261.346	21.459			-2266.871	360.451	-5825.446	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  60843	  16.9177	3	   1.5896		21.825	8.354	6830.395	19.132			-2209.649	394.398	-6451.062	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  60855	  16.9210	3	   1.5930	45.734	4.463	0.236	1940.298	16.823	52.769	2.858	506.451	-242.605	-1857.257	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  60859	  16.9221	3	   1.5941		18.032	1.205	6164.672	20.021			-2067.376	456.333	-5789.723	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  60859	  16.9221	3	   1.5941		21.531	7.881	6730.807	20.774			-2332.900	541.118	-6290.352	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  60934	  16.9430	3	   1.6149	250.478	33.332	4.056	5715.028	11.141	44.875	15.189	-1102.104	68.551	-5607.336	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  60984	  16.9569	3	   1.6288		30.748	1.156	8494.831	8.673			1208.005	472.128	-8395.235	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  61075	  16.9822	3	   1.6541	102.323	8.194	1.901	4150.118	19.518	2.957	20.114	-1386.562	-0.068	-3911.640	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			Y
TiOL4W_L461.avi	  61089	  16.9861	3	   1.6580	182.747	16.404	6.932	6302.266	16.097	2.331	9.886	-1747.363	-4.343	-6055.185	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing		0.38	
TiOL4W_L461.avi	  61099	  16.9889	3	   1.6608		9.525	0.034	4480.000	28.536			-2139.549	-28.532	-3935.977	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61099	  16.9889	3	   1.6608		9.503	0.230	4486.593	29.687			-2220.657	100.374	-3897.194	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61149	  17.0028	3	   1.6747	75.550	10.647	3.753	3809.404	25.815	24.043	19.017	-1656.958	-79.901	-3429.237	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  61190	  17.0142	3	   1.6861	102.454	9.070	3.948	3606.154	25.006	17.344	5.289	-1523.267	57.249	-3268.138	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  61200	  17.0170	3	   1.6889		7.416	2.415	3924.985	28.211			-1853.914	93.895	-3458.279	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61200	  17.0170	3	   1.6889		7.328	2.926	3898.261	28.325			-1845.927	135.041	-3430.854	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61257	  17.0328	3	   1.7048		8.959	4.238	4324.274	18.229			-1330.430	266.723	-4105.869	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61342	  17.0564	3	   1.7284	94.189	9.430	1.294	3791.563	28.760	0.046	2.759	-1796.911	314.777	-3323.850	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  61562	  17.1176	3	   1.7896	264.691	25.367	2.901	4963.250	9.395	45.558	14.903	628.890	510.822	-4896.673	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  61975	  17.2325	3	   1.9044	210.127	4.163	3.439	3400.832	7.188	12.134	30.123	422.080	-53.905	-3374.107	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing		0.33	
TiOL4W_L461.avi	  62081	  17.2619	3	   1.9339	107.508	9.177	0.663	3119.941	27.514	39.530	2.975	1441.312	0.205	-2767.065	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) C		
TiOL4W_L461.avi	  62081	  17.2619	3	   1.9339	112.950	5.105	0.244	2823.640	24.553	14.092	18.124	1169.724	-91.758	-2568.320	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) C		
TiOL4W_L461.avi	  62104	  17.2683	3	   1.9403	83.881	5.301	3.086	2618.019	27.025	22.534	0.015	1189.567	-3.078	-2332.155	TiOL4W	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiOL4W_L461.avi	  66324	  18.4417	4	   0.1235	68.057	2.904	1.042	2438.446	21.857	3.458	35.088	906.889	-40.609	-2263.166	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  66374	  18.4556	4	   0.1374	99.347	1.557	1.023	1792.600	7.481	13.209	26.129	208.629	-104.593	-1777.343	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  66421	  18.4687	4	   0.1504	87.610	1.640	0.731	1580.824	13.641	20.267	12.521	248.974	-277.514	-1536.230	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  66549	  18.5043	4	   0.1860	229.734	22.198	3.311	4879.574	9.372	37.951	4.805	-791.927	-65.669	-4814.434	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  66561	  18.5076	4	   0.1894	177.355	10.382	3.489	4652.512	18.524	3.036	0.169	-1473.151	-121.275	-4411.461	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  66735	  18.5560	4	   0.2377	176.077	3.963	1.538	2591.042	20.557	13.986	5.626	-826.508	-380.297	-2426.058	TiOL4W	Ellen											Serranidae	Epinephelus	fasciatus	37311014	1	AD	Passing			
TiOL4W_L461.avi	  66862	  18.5913	4	   0.2731		26.345	1.742	7439.409	19.965			2428.798	781.994	-6988.150	TiOL4W	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiOL4W_L461.avi	  66891	  18.5994	4	   0.2811		27.267	3.967	7546.453	19.975			2421.559	922.989	-7087.531	TiOL4W	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiOL4W_L461.avi	  67097	  18.6567	4	   0.3384		1.975	2.057	1911.757	16.846			-369.015	-403.258	-1831.946	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  67236	  18.6953	4	   0.3770	218.659	23.235	6.213	5065.928	9.103	43.169	28.439	724.449	342.812	-5002.128	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  67325	  18.7201	4	   0.4018	133.363	3.728	0.393	3075.453	5.924	11.898	5.813	-314.037	46.047	-3059.031	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.81	
TiOL4W_L461.avi	  67442	  18.7526	4	   0.4343	156.491	18.174	1.884	4236.815	6.241	46.203	21.042	115.893	445.734	-4211.709	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  67451	  18.7551	4	   0.4368	124.379	11.316	2.406	5044.438	9.013	16.022	1.005	497.093	614.305	-4982.157	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  67464	  18.7587	4	   0.4404		1.524	0.595	1651.214	16.813			215.683	-417.515	-1582.931	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  67484	  18.7643	4	   0.4460	112.510	6.097	1.659	2971.304	10.342	25.480	3.883	-444.321	295.133	-2923.033	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.37	
TiOL4W_L461.avi	  67484	  18.7643	4	   0.4460	121.879	5.978	1.953	2763.130	14.064	28.877	3.813	-633.293	223.181	-2680.302	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.33	
TiOL4W_L461.avi	  67552	  18.7832	4	   0.4649	109.702	8.461	2.191	2917.786	10.893	40.742	4.969	-500.263	231.835	-2865.216	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  67631	  18.8051	4	   0.4869	113.511	7.537	2.298	2891.636	15.323	35.178	1.297	-739.651	191.981	-2788.838	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.35	
TiOL4W_L461.avi	  67729	  18.8324	4	   0.5141	138.228	14.679	1.960	5867.797	8.952	14.306	1.428	816.317	409.027	-5796.323	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  68128	  18.9433	4	   0.6251		1.632	0.186	1712.827	22.891			-588.288	-304.119	-1579.622	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  68317	  18.9959	4	   0.6776	163.488	12.546	4.766	5111.733	20.790	4.753	1.776	-1631.401	793.972	-4778.908	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  68342	  19.0028	4	   0.6846		8.733	0.158	4553.347	2.382			177.918	89.344	-4548.992	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  68546	  19.0596	4	   0.7413	96.001	3.965	1.603	2601.372	12.492	17.936	0.396	-561.681	-33.793	-2539.786	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.31	
TiOL4W_L461.avi	  68633	  19.0837	4	   0.7655	82.951	3.265	3.034	1959.902	10.164	32.810	16.034	-309.532	-154.279	-1929.145	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  68676	  19.0957	4	   0.7774	310.494	36.566	1.032	5191.333	3.136	64.454	1.992	-212.391	188.480	-5183.561	TiOL4W	Ellen											Lutjanidae	Lutjanus	fulvus	37346043	1	AD	Passing		0.45	
TiOL4W_L461.avi	  68677	  19.0960	4	   0.7777	61.104	2.554	0.487	1848.333	19.014	29.589	29.688	-540.140	-266.234	-1747.485	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  68694	  19.1007	4	   0.7824	244.631	34.915	6.799	5472.908	12.193	52.127	4.692	-1139.655	192.947	-5349.456	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing		0.44	
TiOL4W_L461.avi	  68761	  19.1193	4	   0.8011		1.540	1.822	1677.778	9.109			-233.106	-118.277	-1657.291	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  68845	  19.1427	4	   0.8244	81.277	3.044	0.835	1540.880	11.418	59.684	15.723	142.386	-269.781	-1510.382	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  69039	  19.1966	4	   0.8784	58.571	4.372	0.999	3237.304	17.185	6.747	29.871	889.628	351.365	-3092.772	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  69955	  19.4513	4	   1.1331	154.465	15.697	0.452	4125.655	19.726	40.365	16.111	1251.292	610.954	-3883.560	TiOL4W	Ellen											Scaridae		sp9		1	AD	Passing			
TiOL4W_L461.avi	  70319	  19.5525	4	   1.2343		15.316	6.125	5834.113	11.513			-929.456	-670.257	-5720.467	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  70477	  19.5965	4	   1.2782		11.438	1.918	4902.348	22.802			-1897.465	-70.779	-4519.693	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) A		
TiOL4W_L461.avi	  70477	  19.5965	4	   1.2782		11.512	3.052	4921.692	22.171			-1855.144	-64.705	-4558.213	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) A		
TiOL4W_L461.avi	  70995	  19.7405	4	   1.4223	228.640	8.445	1.271	4554.552	5.508	13.919	3.750	436.900	14.408	-4533.526	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing		1.25	
TiOL4W_L461.avi	  71073	  19.7622	4	   1.4439	110.937	9.736	2.146	3467.595	6.792	32.298	10.050	323.054	252.594	-3443.261	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.9	
TiOL4W_L461.avi	  71144	  19.7819	4	   1.4637		6.110	0.263	3545.023	26.716			1593.389	-16.919	-3166.704	TiOL4W	Ellen											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiOL4W_L461.avi	  71166	  19.7881	4	   1.4698		6.131	2.510	3537.546	25.734			1529.744	155.567	-3185.893	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  71167	  19.7883	4	   1.4701		6.144	1.192	3540.732	24.160			1445.106	125.903	-3229.954	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  71196	  19.7964	4	   1.4781	108.537	6.441	4.718	3141.573	28.932	7.846	17.199	1508.177	187.789	-2749.475	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  71225	  19.8045	4	   1.4862	155.010	10.670	4.872	3812.882	29.177	20.504	9.982	1813.898	406.264	-3329.084	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  71225	  19.8045	4	   1.4862	168.945	23.863	4.024	4726.080	26.988	59.161	18.270	2060.404	595.373	-4211.425	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  71482	  19.8759	4	   1.5577	50.249	3.321	0.625	3408.421	5.856	6.815	2.575	-317.053	-142.903	-3390.633	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  71744	  19.9488	4	   1.6305	122.470	9.796	1.430	4752.817	15.529	6.395	1.323	-1261.266	-168.290	-4579.319	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	same species school B	0.4	
TiOL4W_L461.avi	  71752	  19.9510	4	   1.6327	170.629	25.375	3.440	6142.099	17.268	23.172	12.286	-1823.224	7.010	-5865.252	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	same species school B		
TiOL4W_L461.avi	  71752	  19.9510	4	   1.6327	208.457	14.051	1.446	5806.288	14.738	6.513	1.748	-1477.102	-0.668	-5615.261	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	same species school B	0.39	
TiOL4W_L461.avi	  71848	  19.9777	4	   1.6594	166.678	12.483	2.463	4374.772	28.180	2.607	0.412	-2044.228	-299.031	-3856.209	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	same species school B		
TiOL4W_L461.avi	  71927	  19.9997	4	   1.6814	178.047	11.300	0.706	4231.049	26.366	7.878	13.119	-1877.449	-77.681	-3790.900	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	same species school B		
TiOL4W_L461.avi	  71929	  20.0002	4	   1.6820	276.064	40.794	4.672	6917.686	3.987	34.852	6.611	278.083	392.413	-6900.947	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing		1.85	
TiOL4W_L461.avi	  71983	  20.0152	4	   1.6970	274.639	25.653	1.583	4540.450	25.280	74.620	9.408	1922.325	253.240	-4105.633	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  72166	  20.0661	4	   1.7479	205.994	25.874	3.786	5356.672	21.937	36.994	11.720	-1987.563	233.127	-4968.821	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  76555	  21.2865	5	   0.0995	79.352	2.765	1.060	1879.042	16.580	27.645	4.860	-437.782	-309.598	-1800.915	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  76676	  21.3201	5	   0.1332	165.216	21.609	1.200	5131.691	26.158	29.438	5.244	2240.893	310.700	-4606.096	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiOL4W_L461.avi	  76700	  21.3268	5	   0.1399	43.390	1.338	1.096	1400.510	22.554	15.030	9.401	-461.228	-275.355	-1293.397	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  76710	  21.3296	5	   0.1426	225.871	17.516	0.383	4948.744	8.568	27.262	1.319	736.774	-26.557	-4893.519	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  76827	  21.3621	5	   0.1752	65.335	5.394	0.809	2242.815	1.096	43.600	4.779	32.172	-28.359	-2242.405	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) A		
TiOL4W_L461.avi	  76941	  21.3938	5	   0.2069		5.253	0.809	3277.413	18.389			1020.120	-151.271	-3110.934	TiOL4W	Ellen											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiOL4W_L461.avi	  76969	  21.4016	5	   0.2147	117.693	9.662	2.235	3457.060	27.335	26.917	4.330	1587.443	-5.478	-3071.036	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) A		
TiOL4W_L461.avi	  77070	  21.4297	5	   0.2427		13.402	2.938	5328.738	26.770			-2400.130	19.950	-4757.565	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiOL4W_L461.avi	  77381	  21.5162	5	   0.3292	157.203	13.228	2.109	4605.620	26.720	7.443	10.144	-2017.213	468.049	-4113.821	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing		2.1	
TiOL4W_L461.avi	  77478	  21.5431	5	   0.3562	267.681	35.161	0.709	5538.328	14.863	56.036	18.419	1355.868	424.121	-5353.020	TiOL4W	Ellen											Scaridae	Scarus	globiceps	37386018	1	AD	Passing		0.92	
TiOL4W_L461.avi	  78049	  21.7019	5	   0.5150	262.775	24.694	4.040	4410.485	9.689	58.572	1.584	-599.889	-437.119	-4347.578	TiOL4W	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2.53	
TiOL4W_L461.avi	  78141	  21.7275	5	   0.5405		17.634	5.149	6384.742	9.901			1078.262	-171.784	-6290.689	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  78171	  21.7358	5	   0.5489		8.782	4.117	4349.045	14.307			1050.870	-202.174	-4215.328	TiOL4W	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiOL4W_L461.avi	  78389	  21.7965	5	   0.6095	194.669	5.024	1.112	3659.790	16.589	4.382	9.930	827.809	-637.598	-3507.458	TiOL4W	Ellen											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing		1.28	
TiOL4W_L461.avi	  78448	  21.8129	5	   0.6259		28.500	0.207	7931.094	17.819			2425.957	-28.262	-7550.907	TiOL4W	Ellen											Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
TiOL4W_L461.avi	  78475	  21.8204	5	   0.6334	224.632	7.601	3.404	3515.869	27.411	2.631	14.849	-1568.638	-399.043	-3121.133	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  78478	  21.8212	5	   0.6342	140.295	13.434	0.354	4271.421	28.873	18.692	5.097	-2045.133	-267.644	-3740.432	TiOL4W	Ellen											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiOL4W_L461.avi	  78532	  21.8362	5	   0.6493	95.770	2.576	2.403	3267.029	7.391	3.691	19.190	-269.225	-322.721	-3239.883	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		0.59	
TiOL4W_L461.avi	  78789	  21.9077	5	   0.7207		3.143	2.696	2491.864	13.820			-506.922	325.165	-2417.992	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  78855	  21.9260	5	   0.7391	55.967	2.422	2.236	2599.019	16.069	4.258	0.185	-471.469	543.350	-2497.476	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiOL4W_L461.avi	  78907	  21.9405	5	   0.7535		3.510	1.457	2627.723	22.747			-1014.952	60.097	-2423.054	TiOL4W	Ellen											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiOL4W_L461.avi	  78911	  21.9416	5	   0.7546	147.024	4.451	0.794	2154.846	20.195	38.323	0.795	-694.456	266.664	-2022.371	TiOL4W	Ellen											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing		0.6	
TiOL4W_L461.avi	  79391	  22.0751	5	   0.8881	64.161	6.867	1.174	3469.747	19.623	16.272	23.289	1141.016	-236.240	-3268.244	TiOL4W	Ellen											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		2.4	
TiOL4W_L461.avi	  79466	  22.0959	5	   0.9090	94.843	6.750	1.943	2843.166	13.085	32.581	5.116	-511.871	-390.266	-2769.345	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) B		
TiOL4W_L461.avi	  79592	  22.1310	5	   0.9440	173.466	6.891	2.941	3157.570	28.405	11.740	8.251	1501.981	-15.196	-2777.422	TiOL4W	Ellen											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TiOL4W_L461.avi	  79597	  22.1323	5	   0.9454	99.124	7.611	0.976	2861.199	11.404	36.952	4.265	-536.598	-179.145	-2804.715	TiOL4W	Ellen											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	same species school (2) B		
TiOL4W_L461.avi	  79631	  22.1418	5	   0.9548	67.681	3.326	0.440	2155.048	25.096	20.052	11.656	875.657	-262.113	-1951.603	TiOL4W	Ellen											Labridae	Gomphosus	varius	37384106	1	AD	Passing		1.15	
